step,loss,l2_loss,loss_g0,loss_g1,loss_g2,contrastive_loss,auxk_loss
96400,422.56878662109375,418.16448974609375,82.46142578125,34.4759521484375,14.237455368041992,43.724945068359375,1.0173680782318115
96600,450.2388000488281,444.97027587890625,100.04547882080078,42.48297119140625,14.569381713867188,52.365943908691406,1.0219298601150513
96800,443.515869140625,437.261962890625,135.46826171875,38.8723258972168,12.321783065795898,62.22079086303711,1.018629789352417
97000,446.2875061035156,438.9583740234375,165.87640380859375,38.56160354614258,14.480294227600098,72.97277069091797,1.0197399854660034
97200,467.7712707519531,460.48040771484375,164.14501953125,38.89176559448242,14.734901428222656,72.59056854248047,1.0172945261001587
97400,441.4078063964844,435.29058837890625,131.61544799804688,40.10212707519531,10.845788955688477,60.85445785522461,1.0167092084884644
97600,511.8537902832031,506.6180725097656,99.92153930664062,41.66885757446289,14.522202491760254,52.037532806396484,1.0224192142486572
97800,437.4455261230469,432.5782470703125,97.84345245361328,34.18401336669922,13.0357084274292,48.354393005371094,1.0182409286499023
98000,490.8584899902344,485.28466796875,103.4665756225586,47.91227722167969,14.879947662353516,55.41959762573242,1.019715428352356
98200,439.3167724609375,434.13623046875,107.9976806640625,35.64712142944336,10.81556224822998,51.486793518066406,1.0196425914764404
98400,443.39556884765625,438.2750549316406,105.05564880371094,32.96702194213867,14.637831687927246,50.886837005615234,1.018758773803711
98600,444.5206604003906,436.70782470703125,188.24188232421875,33.99596405029297,11.193578720092773,77.81047821044922,1.0177959203720093
98800,423.39105224609375,415.0672912597656,206.72036743164062,30.451406478881836,11.58682632446289,82.9195327758789,1.0174366235733032
99000,472.37969970703125,466.32196044921875,124.19248962402344,42.024024963378906,14.558669090270996,60.258399963378906,1.020250916481018
99200,435.50592041015625,429.5521545410156,123.90596008300781,40.79868698120117,12.953883171081543,59.219512939453125,1.018451452255249
99400,437.5293273925781,430.59808349609375,156.46932983398438,36.78707504272461,13.728069305419922,68.99482727050781,1.0162590742111206
99600,435.70611572265625,430.8882751464844,93.10980224609375,34.750423431396484,15.721870422363281,47.86069869995117,1.0161503553390503
99800,481.4905090332031,475.56524658203125,123.30537414550781,40.04532241821289,13.452256202697754,58.93431854248047,1.0188618898391724
